底表行,序号,医院,姓名,来源链接,列名,修改前,修改后
1021,1020,中山大学肿瘤防治中心,林素暇,https://www.sysucc.org.cn/node/3863,异常提示,,亮眼经历含导航文本，已清洗
1023,1022,中山大学肿瘤防治中心,罗容珍,https://www.sysucc.org.cn/node/3862,亮眼经历线索,主任医师 主任医师 加载更多 主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 病理科 / 临床专家 罗容珍 职称：主任医师 主任医师 加载更多 主任医师,主任医师 主任医师 主任医师 罗容珍 职称：主任医师 主任医师 主任医师
1023,1022,中山大学肿瘤防治中心,罗容珍,https://www.sysucc.org.cn/node/3862,异常提示,,亮眼经历含导航文本，已清洗
1028,1027,中山大学肿瘤防治中心,黄雨华,https://www.sysucc.org.cn/node/3870,亮眼经历线索,病理科副主任 职称：副主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 病理科 / 临床专家 黄雨华 职务：病理科副主任 职称：副主任医师,病理科副主任 职称：副主任医师 黄雨华 职务：病理科副主任 职称：副主任医师
1028,1027,中山大学肿瘤防治中心,黄雨华,https://www.sysucc.org.cn/node/3870,异常提示,,亮眼经历含导航文本，已清洗
1029,1028,中山大学肿瘤防治中心,何振强,https://www.sysucc.org.cn/node/3718,亮眼经历线索,"副主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 何振强 职称：副主任医师 专长 常见神经系统肿瘤（脑胶质瘤、脑转移瘤等）的手术治疗。 获国家留学基金委资助在美国宾夕法尼亚大学Smilow 转化医学中心开展脑肿瘤免疫微环境研究。 二、教育及工作经历 教育经历： 2014/09 - 2019/07, 中山大学 肿瘤防治中心, 临床医学（肿瘤学）, 博士 2012/09 - 2014/07, 中山大学 肿瘤防治中心, 临床医学（肿瘤学）, 硕士 2007/09 - 2012/07, 中山大学 中山医学院，临床医学，学士 科研及医疗工作经历： 2024/01-至今， 中山大学 肿瘤防治中心，神经外科，副主任医师 2021/12 – 2023/12, 中山大学 肿瘤防治中心，神经外科，主治医师 2019/07 - 2021/11, 中山大学 肿瘤防治中心，神经外科，博士后/医师 2015/...","副主任医师 何振强 职称：副主任医师 专长 常见神经系统肿瘤（脑胶质瘤、脑转移瘤等）的手术治疗。 获国家留学基金委资助在美国宾夕法尼亚大学Smilow 转化医学中心开展脑肿瘤免疫微环境研究。 二、教育及工作经历 教育经历： 2014/09 - 2019/07, 中山大学 肿瘤防治中心, 临床医学（肿瘤学）, 博士 2012/09 - 2014/07, 中山大学 肿瘤防治中心, 临床医学（肿瘤学）, 硕士 2007/09 - 2012/07, 中山大学 中山医学院，临床医学，学士 科研及医疗工作经历： 2024/01-至今， 中山大学 肿瘤防治中心，神经外科，副主任医师 2021/12 – 2023/12, 中山大学 肿瘤防治中心，神经外科，主治医师 2019/07 - 2021/11, 中山大学 肿瘤防治中心，神经外科，博士后/医师 2015/..."
1029,1028,中山大学肿瘤防治中心,何振强,https://www.sysucc.org.cn/node/3718,异常提示,,亮眼经历含导航文本，已清洗
1030,1029,中山大学肿瘤防治中心,张继,https://www.sysucc.org.cn/node/3717,亮眼经历线索,主任医师、博士生导师 职称： 医学博士、主任医师、硕士生导师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 张继 职称：主任医师、博士生导师 专长 脊柱脊髓肿瘤（神经鞘瘤、脊膜瘤、转移瘤等）及脑胶质瘤、脑膜瘤、脑转移瘤、垂体瘤等手术治疗。 职称： 医学博士、主任医师、硕士生导师 门诊时间： 周一下午 咨询网站： zhangji1685.haodf.com 一、学习及工作经历 在SeoulNationalUniversityHospital、PrinceofWalesHospital、Kaohsiung MedicalUniversity等访问学习。,主任医师、博士生导师 职称： 医学博士、主任医师、硕士生导师 张继 职称：主任医师、博士生导师 专长 脊柱脊髓肿瘤（神经鞘瘤、脊膜瘤、转移瘤等）及脑胶质瘤、脑膜瘤、脑转移瘤、垂体瘤等手术治疗。 职称： 医学博士、主任医师、硕士生导师 门诊时间： 周一下午 咨询网站： zhangji1685.haodf.com 一、学习及工作经历 在SeoulNationalUniversityHospital、PrinceofWalesHospital、Kaohsiung MedicalUniversity等访问学习。
1030,1029,中山大学肿瘤防治中心,张继,https://www.sysucc.org.cn/node/3717,异常提示,,亮眼经历含导航文本，已清洗
1031,1030,中山大学肿瘤防治中心,杨群英,https://www.sysucc.org.cn/node/3712,亮眼经历线索,主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 杨群英 职称：主任医师 专长 脑和脊髓胶质瘤、脑生殖细胞肿瘤、髓母细胞瘤、室管膜瘤、脑转移瘤、中枢罕见恶性肿瘤等的化疗和靶向免疫药物治疗。 一、基本情况 杨群英 中山大学肿瘤防治中心神经外科主任医师 医学博士，硕士生导师，神经肿瘤化疗主诊教授 门诊时间： 周二上午、周三下午 从事神经肿瘤临床化疗工作二十余年，是我国最早专职从事神经肿瘤化疗工作的专科医生之一。 2012年至2013年先后在美国M.D. Anderson癌症中心、香港中文大学威尔士亲王医院研修。,主任医师 杨群英 职称：主任医师 专长 脑和脊髓胶质瘤、脑生殖细胞肿瘤、髓母细胞瘤、室管膜瘤、脑转移瘤、中枢罕见恶性肿瘤等的化疗和靶向免疫药物治疗。 一、基本情况 杨群英 中山大学肿瘤防治中心神经外科主任医师 医学博士，硕士生导师，神经肿瘤化疗主诊教授 门诊时间： 周二上午、周三下午 从事神经肿瘤临床化疗工作二十余年，是我国最早专职从事神经肿瘤化疗工作的专科医生之一。 2012年至2013年先后在美国M.D. Anderson癌症中心、香港中文大学威尔士亲王医院研修。
1031,1030,中山大学肿瘤防治中心,杨群英,https://www.sysucc.org.cn/node/3712,异常提示,,亮眼经历含导航文本，已清洗
1032,1031,中山大学肿瘤防治中心,林富华,https://www.sysucc.org.cn/node/6479,亮眼经历线索,副主任医师，医学博士 于2008年8月获得国家留学基金委及德意志学术交流中心（DAAD）提供的博士生奖学金，于2009年10月至2012年12月在德国的埃尔朗根-纽伦堡大学留学，并获得德国的医学博士学位。 兼职广东省神经科学学会委员。 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 林富华 职称：副主任医师，医学博士 专长 中枢神经系统原发或继发肿瘤的外科治疗，特别关注垂体腺瘤的诊治。,副主任医师，医学博士 于2008年8月获得国家留学基金委及德意志学术交流中心（DAAD）提供的博士生奖学金，于2009年10月至2012年12月在德国的埃尔朗根-纽伦堡大学留学，并获得德国的医学博士学位。 兼职广东省神经科学学会委员。 林富华 职称：副主任医师，医学博士 专长 中枢神经系统原发或继发肿瘤的外科治疗，特别关注垂体腺瘤的诊治。
1032,1031,中山大学肿瘤防治中心,林富华,https://www.sysucc.org.cn/node/6479,异常提示,,亮眼经历含导航文本，已清洗
1034,1033,中山大学肿瘤防治中心,段昊,https://www.sysucc.org.cn/node/6435,亮眼经历线索,副主任医师、硕士研究生导师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 段昊 职称：副主任医师、硕士研究生导师 专长 脑转移瘤、脑胶质瘤、脑膜瘤等良恶性脑肿瘤手术治疗。 一、基本情况 神经外科副主任医师、硕士研究生导师、临床医学博士。 中国抗癌协会肿瘤神经病学专业委员会委员、广东省医学教育协会神经肿瘤专业委员会委员。,副主任医师、硕士研究生导师 段昊 职称：副主任医师、硕士研究生导师 专长 脑转移瘤、脑胶质瘤、脑膜瘤等良恶性脑肿瘤手术治疗。 一、基本情况 神经外科副主任医师、硕士研究生导师、临床医学博士。 中国抗癌协会肿瘤神经病学专业委员会委员、广东省医学教育协会神经肿瘤专业委员会委员。
1034,1033,中山大学肿瘤防治中心,段昊,https://www.sysucc.org.cn/node/6435,异常提示,,亮眼经历含导航文本，已清洗
1035,1034,中山大学肿瘤防治中心,牟永告,https://www.sysucc.org.cn/node/3708,亮眼经历线索,"神经外科科主任 职称：一级主任医师、博士生导师、神经外科主诊教授、临床医学科学家、胶质瘤单病种首席专家 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 牟永告 职务：神经外科科主任 职称：一级主任医师、博士生导师、神经外科主诊教授、临床医学科学家、胶质瘤单病种首席专家 专长 神经系统肿瘤的诊断及显微手术治疗； 2009年美国M.D.Anderson访问学者。 主持国家自然科学基金、广东省重大科技计划等十余项科研项目，在Cancer cell，Nature Communications, Neuro-oncology, Advanced Science等杂志发表学术成果100余篇，主编人民卫生出版社《脑胶质瘤患者指导手册》、《脑胶质瘤规范诊疗病例荟萃》等著作，获中华人民共和国实用新型专利16项,转化2项。","神经外科科主任 职称：一级主任医师、博士生导师、神经外科主诊教授、临床医学科学家、胶质瘤单病种首席专家 牟永告 职务：神经外科科主任 职称：一级主任医师、博士生导师、神经外科主诊教授、临床医学科学家、胶质瘤单病种首席专家 专长 神经系统肿瘤的诊断及显微手术治疗； 2009年美国M.D.Anderson访问学者。 主持国家自然科学基金、广东省重大科技计划等十余项科研项目，在Cancer cell，Nature Communications, Neuro-oncology, Advanced Science等杂志发表学术成果100余篇，主编人民卫生出版社《脑胶质瘤患者指导手册》、《脑胶质瘤规范诊疗病例荟萃》等著作，获中华人民共和国实用新型专利16项,转化2项。"
1035,1034,中山大学肿瘤防治中心,牟永告,https://www.sysucc.org.cn/node/3708,异常提示,,亮眼经历含导航文本，已清洗
1038,1037,中山大学肿瘤防治中心,赛克,https://www.sysucc.org.cn/node/3710,亮眼经历线索,神经外科副主任、党支部书记 职称：主任医师、主诊教授、博士生导师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 赛克 职务：神经外科副主任、党支部书记 职称：主任医师、主诊教授、博士生导师 专长 胶质瘤、脑膜瘤、转移瘤的精细神经外科手术； 二、教育及工作经历 2004年七年制本硕研究生毕业，2006年就读中山大学肿瘤学博士，2009年于美国MD安德森癌症中心神经肿瘤科完成博士后训练。 多次荣获“南粤好医生”、“实力中青年医生”等称号。,神经外科副主任、党支部书记 职称：主任医师、主诊教授、博士生导师 赛克 职务：神经外科副主任、党支部书记 职称：主任医师、主诊教授、博士生导师 专长 胶质瘤、脑膜瘤、转移瘤的精细神经外科手术； 二、教育及工作经历 2004年七年制本硕研究生毕业，2006年就读中山大学肿瘤学博士，2009年于美国MD安德森癌症中心神经肿瘤科完成博士后训练。 多次荣获“南粤好医生”、“实力中青年医生”等称号。
1038,1037,中山大学肿瘤防治中心,赛克,https://www.sysucc.org.cn/node/3710,异常提示,,亮眼经历含导航文本，已清洗
1039,1038,中山大学肿瘤防治中心,郭琤琤,https://www.sysucc.org.cn/node/3714,亮眼经历线索,"主任医师，博士生导师 擅长神经肿瘤化疗、靶向治疗及免疫治疗，包括脑转移瘤、胶质瘤、生殖细胞肿瘤、淋巴瘤、髓母细胞瘤、中枢罕见恶性肿瘤的个体化治疗及精准治疗 职称： 主任医师，博士生导师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 神经外科 / 临床专家 郭琤琤 职称：主任医师，博士生导师 专长 擅长神经肿瘤化疗、靶向治疗及免疫治疗，包括脑转移瘤、胶质瘤、生殖细胞肿瘤、淋巴瘤、髓母细胞瘤、中枢罕见恶性肿瘤的个体化治疗及精准治疗 职称： 主任医师，博士生导师 门诊时间： 周一上午、周四上午 专业特长： 擅长神经肿瘤化疗、靶向治疗及免疫治疗，包括脑转移瘤、胶质瘤、生殖细胞肿瘤、淋巴瘤、髓母细胞瘤、中枢罕见恶性肿瘤的个体化治疗及精准治疗 联系方式： guochch@sysucc.org.cn, https://guochengchengdr.haodf.com/ 学习及工作经历 中山大学肿瘤防治中心神经肿瘤科化疗医师，...","主任医师，博士生导师 擅长神经肿瘤化疗、靶向治疗及免疫治疗，包括脑转移瘤、胶质瘤、生殖细胞肿瘤、淋巴瘤、髓母细胞瘤、中枢罕见恶性肿瘤的个体化治疗及精准治疗 职称： 主任医师，博士生导师 郭琤琤 职称：主任医师，博士生导师 专长 擅长神经肿瘤化疗、靶向治疗及免疫治疗，包括脑转移瘤、胶质瘤、生殖细胞肿瘤、淋巴瘤、髓母细胞瘤、中枢罕见恶性肿瘤的个体化治疗及精准治疗 职称： 主任医师，博士生导师 门诊时间： 周一上午、周四上午 专业特长： 擅长神经肿瘤化疗、靶向治疗及免疫治疗，包括脑转移瘤、胶质瘤、生殖细胞肿瘤、淋巴瘤、髓母细胞瘤、中枢罕见恶性肿瘤的个体化治疗及精准治疗 联系方式： guochch@sysucc.org.cn, https://guochengchengdr.haodf.com/ 学习及工作经历 中山大学肿瘤防治中心神经肿瘤科化疗医师，..."
